label,name,review,0
1.0,godfather_part_ii,"It's hard to say whether or not Part II out did Part I, but it's definitely just as good.",
1.0,godfather_part_ii,The best sequel of all the time!! Actings: Perfect!,
1.0,godfather_part_ii,"One of the best movies I have ever seen... honestly don't even know which is better, this or the first one.. both unbelievable.",
1.0,godfather_part_ii,"Perhaps even grander than its predecessor, Part II throws us and Michael into the lion's den, continuing the Greek tragedy in the most potent, gripping way.",
1.0,godfather_part_ii,(98/100)A great follow up that doesn't go down in quality. Loved the flashbacks to Vito's youth.,
1.0,godfather_part_ii,Puntaje Original: 9.5Lo más cercano a la perfección de una película. Es muy difícil hacer una secuela mejor que la original y mucho más difícil si hablamos de El Padrino. Sin duda este es un hito histórico de la cinematografía.,
1.0,godfather_part_ii,"The best crime drama, even between than the first!",
1.0,godfather_part_ii,"This is an example of a sequel that can be done well, and can even be better(?!) than it's already amazing predecessor.",
1.0,godfather_part_ii,"One of the best sequels ever made with great acting,visuals,story and the thrilling backstory of Vito Corleone",
1.0,godfather_part_ii,It truly is the greatest sequel of all time as it is impossible to determine whether the original is actually better.,
1.0,godfather_part_ii,One of the few maybe only sequels that equals the original,
1.0,godfather_part_ii,"45 years later, and yet these first 2 movies of this franchise are masterpieces.",
1.0,godfather_part_ii,"Not as good as the first one, but still one of the best films ever made.",
1.0,godfather_part_ii,"a master piece in all the sense of word, somehow it manages to be as good as it´s predecesor. this is one of those movies you don´t like to watch very often, so the next time you see it, you can have that jaw-dropping from the very beginning to the very end.",
1.0,godfather_part_ii,"10 out of 10:They took one of the greatest films of all time and made a sequel that held up to expectations. The acting and cinematography are as good, costumes are well done, and it's a bit more powerful than the original. The Godfather Part II is as good if not a bit better than the original.",
1.0,godfather_part_ii,"The best sequel till date which draws on brawny, powerhouse performances by Al Pacino and Robert De Niro coupled with immaculate direction by Francis Ford Coppola. Second masterstroke by him after the prequel indisputably.",
1.0,godfather_part_ii,"Just as incredibly well made as it's predecessor, I'm genuinely at conflict as to which one of the the two masterpieces I enjoy more. Part II shows us some of Vito Cor",
1.0,godfather_part_ii,"Best movie ever including the best actor ever,The great Al",
1.0,godfather_part_ii,Best sequel ever made!!,
0.0,godfather_part_ii,The first Godfather movie was not stink enough so they had to make a second one. The 1st Godfather movie was crap. And this one is worst. Do not see it.,
1.0,godfather_part_ii,The greatest of American pictures...,
1.0,godfather_part_ii,Improves upon the predecessor.,
1.0,godfather_part_ii,"Even more impressive than the original, but not as memorable, due to a sprawling scope.",
1.0,godfather_part_ii,the sequel to the first gave just as strong of a performance from Al Paccino as well as maintained the intensity of the first film,
1.0,godfather_part_ii,A great follow up to the first film. The story continues with more great cinematography and expands the history of Corleone family.,
1.0,godfather_part_ii,brilliant sequel top script and acting,
1.0,godfather_part_ii,another classical mafia story,
1.0,godfather_part_ii,"Regarded as the best sequel of all time, And rightfully so. A true masterwork!",
1.0,godfather_part_ii,Second best movie I have ever seen.,
1.0,godfather_part_ii,Puntaje Original: 9.5Lo más cercano a la perfección de una película. Es muy difícil hacer una secuela mejor que la original y mucho más difícil si hablamos de El Padrino. Sin duda este es un hito histórico de la cinematografía.,
1.0,godfather_part_ii,"if I have to explain my rating,you don't like movies.",
1.0,godfather_part_ii,Classic !! Delivers a more diverse and detailed premise than its predecessor,
1.0,godfather_part_ii,"A rare treat, a sequel as good, maybe even a little better than the original.9.9/10 Stars!",
1.0,godfather_part_ii,Truly a great film with superb direction and a career defining performance from Robert De Niro.,
1.0,godfather_part_ii,Excellent performances all round. Sequel which is slightly better than the original.,
1.0,godfather_part_ii,The Godfather Part 2 is a brilliant crime drama that sets the stage of amazing sequels that top the original with two investing storylines about the hopeful tale of Vito Corleone of the past and the tragic tale of Michael Corleone,
1.0,godfather_part_ii,"So riveting to see Michael Corleone's journey from when we first see him as the young war hero who isn't involved in the family business in The Godfather to the man at the end of this movie, who SPOILER ALERT, has his own brother killed. Once again, brilliant filmaking. Brilliant everything.",
1.0,godfather_part_ii,This is the best made film of all time. The parallel stories of Vito and Michael Corleone are a brilliant combination of prequel and sequel all in one.,
1.0,godfather_part_ii,best movie from the Godfather trilogy,
1.0,godfather_part_ii,"A fantastic sequel to an amazing predecessor, 'The Godfather Part 2' benefits from more strong performances and another riveting story to keep audiences tuned into it's nearly 3 and half hour runtime.",
1.0,godfather_part_ii,"Miraculously managing to both enrich and expand upon themes first broached by its predecessor, it certainly ranks among the very best of all sequels in American cinema.",
1.0,godfather_part_ii,The best sequel ever,
1.0,godfather_part_ii,My personal favorite of the trilogy. To see De Niro playing young Vito intertwined with the descent of Pacino's Michael Corleone is just great.,
1.0,godfather_part_ii,Incredible great movie that follows the original,
1.0,godfather_part_ii,That's a some spicy a meatball!,
1.0,godfather_part_ii,"The Godfather Part 2 is one of the best sequels of all time featuring great leads, Robert De Niro and Al Pacino. Plus, the incredible supporting cast from Lee Strasberg and Michael V. Gazzo. You broke my heart, Fredo.......",
1.0,godfather_part_ii,You feel contented after watching the movie....Good stuff!,
1.0,godfather_part_ii,Great but first one is still the best!! After watching this Al Pacino will become your new favorite actor,
1.0,godfather_part_ii,"A sequel surpasses the original in many regards, The Godfather Part 2 is a haunting tale of betrayal, revenge and deception that is brought to life thanks to Francis Ford Coppala's amazing direction and the fantastic dual lead performances.",
1.0,godfather_part_ii,Another perfect film with one of the best fitted endings of all time,
1.0,godfather_part_ii,Best sequel movie of all time!,
1.0,godfather_part_ii,Robert de Niro and al Pacino are both excellent and achieve the roles they have to play superbly. The overall story is excellent.,
1.0,godfather_part_ii,Movies like The Godfather and The Godfather Part II are simply not made anymore.,
1.0,godfather_part_ii,"It mirrors the original in a few ways, but it never duplicates it. With ""The Godfather Part II"" we excel beyond the story of the original film. Though, in my opinion, we never quite reach the cinematic heights.",
1.0,godfather_part_ii,"Surprisingly better than the first film. The Godfather: Part II brings in one of the best performances of all time by Al Pacino and Robert De Niro, Godfather: Part II as well as Part I are the best gangster dramas of all time arguably.",
1.0,godfather_part_ii,The sequel can never be as good as the original...but this...this is close.,
1.0,godfather_part_ii,"La secuela de ""El padrino"" roza la perfección. Excelente.",
1.0,godfather_part_ii,"While Part 1 flew over my head a bit, Part 2 hit much closer to home. More visceral and cerebral, Part 2 is more epic.",
1.0,godfather_part_ii,"A great sequel / prequel to the original masterpiece. Although it's a long movie, the brilliant performance made it a must-watch for all movie goers.",
1.0,godfather_part_ii,"Breathtaking, this deserves to be seen and re-seen, a masterpiece. How did Coppola get it so right after the first one ?",
1.0,godfather_part_ii,I can't choose if this film is better than The Godfather,
1.0,godfather_part_ii,"Three-and-a-half hours of tight plotting, beautiful camera work, perfect acting, unflinching character study, and an unbelievable sense of reality and scope. Ask yourself honestly: What's not to like?",
1.0,godfather_part_ii,In many ways I even like it more than the original. The last shot of the movie in my opinion is the greatest scene in cinematic history.,
1.0,godfather_part_ii,A classic an amazing movie one of the greats,
1.0,godfather_part_ii,Greatest sequel in the history of cinema and another exceptional masterpiece.,
1.0,godfather_part_ii,"Outstanding and ambitious with excellent performances by the cast, The Godfather Part II can very well be considered one of the finest sequels ever made!!!",
0.0,godfather_part_ii,"Half of the time, the scenes of this film just felt like they're either out of place or just shown either too soon or too late, and just like the first film, overrated as f**k.",
1.0,godfather_part_ii,"Thanks to strong and intelligent performances by Al Pacino and Robert De Niro, Francis Ford Coppola has directed not only the best sequel and best gangster film ever!:he has also directed the best movie ever! It's even much better than the first! A perfect 10 out of 10!",
1.0,godfather_part_ii,Just as good as the first!,
1.0,godfather_part_ii,Such a fantastic film!,
1.0,godfather_part_ii,"Awesome Movie, I like the first one better but they're both really good. I highly Recommend it.",
1.0,godfather_part_ii,one of my top 22 films,
1.0,godfather_part_ii,Masterful storytelling by mr Copolla! An amazing journey within two timelines as we witness the rise and fall of men at the highest of mafia war.Amazing work by Pacino and De Niro!,
1.0,godfather_part_ii,A Near-Perfect Sequel!,
1.0,godfather_part_ii,An even better sequel with a better narrative wrapped around a killer performance from De Niro.,
1.0,godfather_part_ii,Almost tops the first installment,
1.0,godfather_part_ii,The greatest sequel of all time!,
1.0,godfather_part_ii,The greatest sequel of all time!,
1.0,godfather_part_ii,"I enjoyed it slightly more than the first because of Vito corleones backstory, but both the original and this one get 5 stars without a second thought.",
1.0,godfather_part_ii,The greatest sequel ever made.,
1.0,godfather_part_ii,The Godfather part 2 is one of the greatest movie sequels ever made and one of director Francis Ford Coppolas greatest achievements in film and probably one of the greatest gangster movies of all time. Standing up along side the first godfather movie they make an incredible duo of essential cinema.,
1.0,godfather_part_ii,Another epic to the saga,
1.0,godfather_part_ii,"The greatest ever sequel, even surpassing the original.",
1.0,godfather_part_ii,"All of the artistic elements of filmmaking come together here and make an unmistakable masterpiece. It is an epic centered on a family, and the love and the cruelty therein.",
1.0,godfather_part_ii,Best sequel ever? No doubt as well!,
1.0,godfather_part_ii,"The best sequel ever made, hands down. The film that made Pacino a bona fide leading man.",
1.0,godfather_part_ii,A sequel with equal!,
1.0,godfather_part_ii,"As good as the first, maybe even better. An excellent portrayal of the American Dream.",
1.0,godfather_part_ii,This is one unique case of the sequel as good as the original movie,
1.0,godfather_part_ii,"A better film than the first film, which I liked a lot, Al Pacino, is sharp, Robert De Niro is AMAZING as young Vito Corleone",
1.0,godfather_part_ii,"A sprawling, dense tale which builds on the greatness of the original. Full review later.",
1.0,godfather_part_ii,"Could be the second greatest movie ever made, definitely greatest sequel ever made.",
1.0,godfather_part_ii,"Maybe better than the first film, The Godfather: Part II packs a stronger punch of gang violence, storytelling, twists, family dynamics, and powerful acting. A clear definition of a what makes a great sequal",
1.0,godfather_part_ii,Maybe from a professional point of view the first Godfather is better but for me this is the best and favorite episode of the trilogy and therefore in my humble opinion it's one of the 3-5 best movies of all time.,
1.0,godfather_part_ii,"For me this is one of the five greatest American film, even better then the first. And the best written and acted motion picture ever.",
1.0,godfather_part_ii,"in my opinion the best of the trilogy of Godfather films, both Robert Di Niro and Al pacino at their best. great storyline and amazing acting. geniune classic!",
1.0,godfather_part_ii,A fitting sequel and a classic in its own right.,
1.0,godfather_part_ii,One of the greatest movies ever!,
1.0,godfather_part_ii,"The great performances by everyone in the cast, the writing and directing propel this movie above all sequels and most movies in general. This movie raises the stakes from the first and made it even more tragic, but it is just as good as the first.",
1.0,godfather_part_ii,"There are very, very few sequels that are better than the original and this one stands at the head of the class. DeNiro comes into his own and Pacino deepens his Michael Corleone.",
1.0,godfather_part_ii,Second greatest mob movie ever( tied with Martin Scorsese's Goodfellas).,
1.0,godfather_part_ii,This is my favorite one of Godfather Series.,
0.0,godfather_part_ii,"Terrible. Utter was of time. The plodding dialog, the vacant plot, the ""I HAD AN ABORTION"" repeated 3 times to chase away the demons didn't work. It was a balled up pile of crap that shouldn't have been executed like Capt. McCluskey was in the first Godfather.",
1.0,godfather_part_ii,The greatest sequel of all time following the best film of all time and Pacino and De Niro bring it home.,
1.0,godfather_part_ii,This was a great movie. In my opinion the greatest squeal to a movie ever.,
1.0,godfather_part_ii,Controversially I prefer part one!,
1.0,godfather_part_ii,One of the greatest movies ever made.,
1.0,godfather_part_ii,Personally not as good as the first one. Quite depressing how it goes downhill for Michael but the rise of Vito is awesome however,
1.0,godfather_part_ii,"Incredibly, memorable masterpiece!",
1.0,godfather_part_ii,Just as brilliant as part I!,
1.0,godfather_part_ii,One of the best sequels in cinematic history.,
1.0,godfather_part_ii,"Michael Corleone: ""If you don't listen to me and marry this man, you'll disappoint me"". The godfather: part 2 is one of the best squeal's ever made to cinema. The acting is outstanding and the characters feel like real people and not movie characters.",
1.0,godfather_part_ii,and the best sequel in history goes to..,
1.0,godfather_part_ii,"Although it lacks in action and seemingly exciting parts as compared to its predecessor, The Godfather Part II is a storytelling masterpiece and a masterpiece of a film.",
1.0,godfather_part_ii,So. Bloody. Perfect. Every single bit as good as the first.,
1.0,godfather_part_ii,Perfect... About as good as it gets.,
1.0,godfather_part_ii,"Even though I missed Marlon Brando, Part 2 is nothing short of spectacular.",
1.0,godfather_part_ii,Even better than the first,
1.0,godfather_part_ii,"Like its predecessor, it is a masterpiece and is still an important film in the history of cinema.",
1.0,godfather_part_ii,A great sequel that is better than the original. A+,
1.0,godfather_part_ii,I love the godfather franchise,
1.0,godfather_part_ii,The best movie of the trilogy in my humble opinion,
1.0,godfather_part_ii,My all-time favorite movie,
1.0,godfather_part_ii,"A sequel that potentially surpasses the original, depending on your preference. Both films are as near cinematic perfection as has yet been made.",
1.0,godfather_part_ii,Better than the first and that's saying something .,
1.0,godfather_part_ii,Not only surpasses it's timeless classic but sets the standard for all sequels to reach. Simply it's not only a masterpiece in it's own right but the first sequel masterpiece,
1.0,godfather_part_ii,"Without a doubt, one of the greatest movie sequels ever made. The way it intertwines with the previous insallment is amazing 10/10",
1.0,godfather_part_ii,"The best sequel of all. It's so darn good that even though I know how it ends, it still gives a chill down my spine.",
1.0,godfather_part_ii,One of the best sequels ever made.,
1.0,godfather_part_ii,"The breathtaking cinematography continues in a sequel that stands alone and is just as huge, important and amazing as its predecessor. Fantastic performances and the mafia drama that we all love make this an amazing piece of art.",
1.0,godfather_part_ii,"It's without a doubt a masterpiece, and it's ambitious nature far out ways the minor misgivings I have with it. Viewed together, The Godfather and The Godfather Part 2 represent some of, if not the very best, American cinema.",
1.0,godfather_part_ii,Masterpiece that matches the first in quality film and excitement.,
1.0,godfather_part_ii,"My fave of the three,,,the back drop be amuse a character",
1.0,godfather_part_ii,Glorious on every single level.,
1.0,godfather_part_ii,Possibly the best sequel of all time.,
1.0,godfather_part_ii,Greatest sequel of all time: Al Pacino and Robert Deniro lay the groundwork of what will be very impressive careers,
1.0,godfather_part_ii,Can I give this film a 6 ?Saturday night film,
1.0,godfather_part_ii,Great movie. Haven't watched it in years.,
1.0,godfather_part_ii,"Not sure how it is possible, but but FFC's prequel/sequel is just as flawless as Part I -- but somehow manages to be the better of the two films. Perhaps one of the finest American films ever made.",
1.0,godfather_part_ii,Watched it for the 300th time tonight. Still perfect.,
1.0,godfather_part_ii,the greatest sequel ever produced,
1.0,godfather_part_ii,Instant Classic!! My favorite of the Godfather series.. Really liked the flashbacks.,
1.0,godfather_part_ii,Can a sequel be better than the original? Well Godfather 2 is a strong candidate.,
1.0,godfather_part_ii,Somehow I Went This Long Without Seeing It. It Was WELL Worth The Wait. Spectacular.,
1.0,godfather_part_ii,Greatest sequel ever made.,
1.0,godfather_part_ii,Best sequel ever made.,
1.0,godfather_part_ii,The best of the Godfather films in my opinion.,
1.0,godfather_part_ii,"Expanding on the world of the previous installment, Godfather Part II has become the benchmark for all sequels, managing to introduce new plots all the while staying true to the heart of its predecessor.",
1.0,godfather_part_ii,Words cannot describe how good The Godfather is,
1.0,godfather_part_ii,An inch away from being superior to the original.,
1.0,godfather_part_ii,"""Tony likes it when they go back to Italy. The crickets."" Well, Mr. Soprano is not alone, the scenes with Deniro in Italy and Al in Cuba are unforgettable. No other sequel has come so close to the glory of the first movie.",
1.0,godfather_part_ii,I almost forgot what brilliant actors De Niro and Pacino once were! It breaks the heart.,
1.0,godfather_part_ii,One of the old time greats.,
1.0,godfather_part_ii,"Classic film, is very true story. I love watch this 1, 2 and 3. If I were you, best way watch from being by yourself and you will enjoy this show. Got to say this Man is a legend!",
1.0,godfather_part_ii,The second film in the Godfather saga transcends any biases of sequels by becoming a masterpiece itself - by artistically becoming level with the film before it.,
1.0,godfather_part_ii,"The best sequel ever? Very probably! Epic in scale and drama, this charts one man's rise and another man's descent",
1.0,godfather_part_ii,One of the best movies ever made,
1.0,godfather_part_ii,The best sequel in film history. It's also better than the great original film.,
1.0,godfather_part_ii,"A fantastic film with incredible story, acting, and lighting. This is not a movie to be missed.",
1.0,godfather_part_ii,No words need be said: Part II,
1.0,godfather_part_ii,"The Godfather was more accessible to the mainstream movie audience and a bit more entertaining. Part II, however; is a true epic masterpiece. Deep, dark, film making at its finest.",
1.0,godfather_part_ii,Soooo good!!! Great movie!,
1.0,godfather_part_ii,Still one of the greatest movies of all time.,
1.0,godfather_part_ii,"The Best Sequel In This Trilogy,",
1.0,godfather_part_ii,As good or better than.the original Godfather. Both must be in your library.,
1.0,godfather_part_ii,One of the greatest achievements in the history of cinema.,
1.0,godfather_part_ii,"it takes its predecessor and does what cinema should, rocket jumps off it and creates an even greater piece.",
1.0,godfather_part_ii,"Me gusta un poco más que la primera, sólo un poco. Ambas son una chingonería.",
1.0,godfather_part_ii,It s the best movie ever and the first was as good. Flawless.,
1.0,godfather_part_ii,"In my opinion, this owns even the legendary prequel, godly-time.",
0.0,godfather_part_ii,"What a lifeless, boring, self-indulged film! Woefully longer than necessary, this tedious junk is worth avoiding (notwithstanding its confusingly positive reviews and many accolades).",
1.0,godfather_part_ii,Pacino's third best role!,
1.0,godfather_part_ii,"Still to this day one of the finest movies made. Pure class. There was a time I could happily watch all 3 back to back. Despite the reviews of the 3rd film, the finale had every inch of class the first films had and would leave me wanting to play them again and again and...",
1.0,godfather_part_ii,"A sequel to, arguably, the greatest film ever made would be difficult to pull off for any film maker, but Francis Ford Coppola uses his steady hand at direction to craft a film that is only a fingertip away from it's predecessor's magnificence.",
1.0,godfather_part_ii,Almost as good as the original. Poor Freddo Corleone - the second son. He should have had a more important role. Even as a baby he is a bit sickly. Very interesting to see how Vito becomes a Don as it would have been so easy for Vito to be only a Capo or even work for Fanuucio.,
1.0,godfather_part_ii,A truly legendary film. There's a reason for that too.,
1.0,godfather_part_ii,"I take it back, THIS is the greatest mob movie of all time. As close to perfect as you can get!",
1.0,godfather_part_ii,This is the king of movie sequels. No other film has come close.,
1.0,godfather_part_ii,Great sequel. De Niro and Pacino performances were terrific.,
1.0,godfather_part_ii,one of my favorite movies,
1.0,godfather_part_ii,"Again, one of the greatest movies of all time and the greatest sequel ever made, there's not much else to say.",
1.0,godfather_part_ii,Junto con la parte I es de las más grandes de todos los tiempos. Insuperable.,
1.0,godfather_part_ii,the other one of the two best movies ever made. Which is better The Godfather or Godfather II? Very difficult to say they are both simply superb.,
1.0,godfather_part_ii,Superb film that's way before it's time! This was made in 1974! Overall a great film!,
1.0,godfather_part_ii,"I consider the film to be both a sequel and a prequel; to me, it is more better, and of course, darker, than its predecessor.",
1.0,godfather_part_ii,Aww Fredo Poor Fredo....lol,
1.0,godfather_part_ii,"Incredible filmmaking, the transformation of Michael Corleone is not only complete, but utterly mesmerising, and De Niro is in magnificent form too.",
1.0,godfather_part_ii,Extraordinary movie!,
1.0,godfather_part_ii,"Brilliance of execution, sets the standard for sequels that has yet to be matched.",
1.0,godfather_part_ii,Add a Review (Optional),
1.0,godfather_part_ii,Best Movie of all time. Also best sequel of all time. Many memorable scenes.,
1.0,godfather_part_ii,I just saw this movie and its great I'm not sure which is better the original or this one,
1.0,godfather_part_ii,One of the most spiritual movies ever made.,
1.0,godfather_part_ii,"I count the first and second Godfather movies to be the same movie, and the third one to be some strange sequel that didn't really need to happen. That being said, all the hype is worth watching the first two. Incredible.",
1.0,godfather_part_ii,Literally the second best thing to happen to cinema,
1.0,godfather_part_ii,Superior to the original.,
1.0,godfather_part_ii,Best mob movie of all time. Two movies in one. Only movie that completes a trilogy with only two movies. Should have stopped here. It is rare that a sequel beats out its predecessor - especially this movies' predecessor.,
1.0,godfather_part_ii,Masterpiece sequel. Nuff said.,
1.0,godfather_part_ii,"classic, perfect, elegant, stately, dignity, class, heavy, Maximum, the best, the best, the finest, top-class, top movies, the best.",
1.0,godfather_part_ii,My fav of the trilogy.,
1.0,godfather_part_ii,"While it is, as almost all movies are, inferior to the original, The Godfather Part II is still a brilliantly filmed, masterfully acted piece of filmmaking that is still one of the greatest films of all time",
1.0,godfather_part_ii,Great sequel as great as originalOnly 10 others have done thisSuperman 2The Dark KnightThe Empire Strikes BackTerminator 2Toy Story 3Mission Impossible: ghost protocol Lord of the Rings: return of the kingColor of MoneyEvil Dead 2AliensBatman Returns,
1.0,godfather_part_ii,"""I know it was you, Fredo. You broke my heart. You broke my heart!"" (Michael Corleone)",
1.0,godfather_part_ii,One of the 5 best movies of all-time and that's putting it conservatively. It may be the greatest film of all time. Pacino's performance is so subtle that it's haunting. The parallel between him and his young father is a dynamic that will never be matched.,
1.0,godfather_part_ii,Uma continuação tão boa e eficiente como o primeiro filme da trilogia!,
1.0,godfather_part_ii,The 2nd greatest gangster film ever made.,
1.0,godfather_part_ii,The trilogy as a whole is greater than the sum f it's parts,
1.0,godfather_part_ii,"this does deserves 5 stars,having a dark,depressing,exciting story plot for the godfather part II",
1.0,godfather_part_ii,"One of the best movies ever made, only second to the original Godfather. It is a movie that can be watched and still shocked and awed by the gruesome reality of twisted family loyalty.",
1.0,godfather_part_ii,Great classic movie!,
1.0,godfather_part_ii,"I had to change my rating because i did like this one more than the first, i thought 3 hours seriously? But this movie is so good i didn't mind at all. And one more thing i usually think of al pacino and robert de niro as good actors but in this movie they not only act but also look rrreeeoooowww!!!",
1.0,godfather_part_ii,More exciting than the original.,
1.0,godfather_part_ii,Movies like this will never been forgotten.,
1.0,godfather_part_ii,As amazing as the first Godfather. Another masterpiece of American cinema!,
1.0,godfather_part_ii,Godfather II is just as good as the first and gives an origin to Vito Corleone and the Corleone family. A true masterpiece,
1.0,godfather_part_ii,A truly extracorporeal experience.,
1.0,godfather_part_ii,Perfect sequel to a perfect movie.,
1.0,godfather_part_ii,"As the sequel to a great mobster film, many expected this film to not achieve the hype of the original, those people were wrong. Dazzling sequel, with great performances by Al Pacino and Robert DeNiro.",
1.0,godfather_part_ii,"One of the best sequels ever made. Blends both the rise and fall of the Corleone family. In my opinion, this film surpasses the original, simply because it brought itself to newer heights. It took risks and it succeeded. It's ambitious and powerful. It's a true piece of art and drama to admire.",
1.0,godfather_part_ii,See comment on The Godfather,
1.0,godfather_part_ii,"One of the few sequels that could be considered superior to the original, The Godfather, Part II matches and perhaps even outshines its legendary predecessor.",
1.0,godfather_part_ii,Robert De Niro es muy joveeeeen. Woooow. Qué frío se ha vuelto Michael. :P Al Pacino es un actor para admirar.,
1.0,godfather_part_ii,The best movie ever!,
1.0,godfather_part_ii,This movie is a great sequel.,
1.0,godfather_part_ii,Even better than the original !!!!!!,
1.0,godfather_part_ii,One of only a hand full of sequel films that are better than the firsts.,
1.0,godfather_part_ii,"Brilliant, better than the first and that was pretty good",
1.0,godfather_part_ii,brilliant sequel! in the top 5 best sequels ever made!! :D,
1.0,godfather_part_ii,The Sequel That Surpasses The First Saga Of The Godfather Series. Al Pacino's one of the greatest works ever !,
1.0,godfather_part_ii,Greatest Sequel of all time great score stellar performances the strongest film in Francis Ford Coppola's Godfather saga,
1.0,godfather_part_ii,Greatest sequel of all time.,
1.0,godfather_part_ii,"The best of the three, IMHO.",
1.0,godfather_part_ii,al pacinos best performance,
1.0,godfather_part_ii,A masterpiece alongside the first part,
1.0,godfather_part_ii,"A great story of Michael Corleone and his strong business in the Mafia trying to make his family legit. Along with it is a story of trust, love, and respect. Just an overall wonderful piece.",
1.0,godfather_part_ii,"My all time favorite movie. If it's on, I'm watching it! 6 stars.",
1.0,godfather_part_ii,"It is truly an insult to call this film a sequel. It is much more of a companion piece to Part 1. Robert De Niro and Al Pacino both give mesmerizing performances, and Al Pacino more than deserved the Oscar. One of the greatest films of all time, and by far the greatest ""sequel"" of all time too.",
1.0,godfather_part_ii,The legacy continues.,
1.0,godfather_part_ii,Best of the trilogy. Pacino's performance as a morally desensitized Michael Corleone is amazing. De Niro's presence is definitely a plus.,
1.0,godfather_part_ii,Sequels really can be better than originals. Much better than I.,
1.0,godfather_part_ii,This is a more complex and compelling tale of the Corleone Family. De Niro is incredible in his flashbacks as Vito and Pacino's struggle to maintain control of his family is so complex that it feels real.,
1.0,godfather_part_ii,oh yeah and fuckin Robby de niro bitches!,
1.0,godfather_part_ii,"The greatest sequel ever made, period.",
1.0,godfather_part_ii,great move one of my favorites,
1.0,godfather_part_ii,"My second ( Blade Runner is the first) favorite movies of all times : The Godfather I,II and III. Suspense, drama, action, crime, family, stellar cast, purr-fection! I watched them 100 times!",
1.0,godfather_part_ii,"A great sequel. Not as much action, but still greatly entertaining. A stellar cast + acting performances from everyone. A must see for all cinema lovers.",
1.0,godfather_part_ii,Best mobster movie ever.,
1.0,godfather_part_ii,Epic mafia continues :-),
1.0,godfather_part_ii,The Godfather Part II. Flawless. 10/10,
1.0,godfather_part_ii,Just as good as the first if not better. This is an intense film.,
1.0,godfather_part_ii,"A perfect followup to the First Film, But it could stand on it's own. Worth every moment of watching it.",
1.0,godfather_part_ii,"I feel the best of the Godfather films. It intertwines two stories young Vito and Michael becoming a stronger, more powerful head of the family with designs on expanding his empire. Deniro and Pacino are great.",
1.0,godfather_part_ii,greates mouvie franchise ever.,
1.0,godfather_part_ii,Everything I said about the first film can be applied here with twice the respect as this is the better film but has no actual bearing without seeing the first one. This is the main coarse of the trilogy and it certainly does not disappoint.,
1.0,godfather_part_ii,An absolutely terrific piece of cinema history.,
1.0,godfather_part_ii,Sangre azul. Brillante como siempre.,
1.0,godfather_part_ii,"I didn't think it was possible, but I may have liked this one more.... whhaaat?? But no joke, the parallel journeys of Vito and Michael were fabulous and when I'm usually impartial to Robert De Niro, I think him (basically) impersonating Marlon Brando was just excellent.",
1.0,godfather_part_ii,Gr8t sequel to a classic and a classic in its own right I really canot say much about this epic that has not been said already.,
1.0,godfather_part_ii,"Again, along with part I, the greatest American films ever.",
1.0,godfather_part_ii,Arguably better than Part 1.,
1.0,godfather_part_ii,"Surpassed only by its predecessor, second greatest movie of all time. Period.",
1.0,godfather_part_ii,Sequel to the best mafia movie!,
1.0,godfather_part_ii,Oh wait. You throw DeNiro in there that's how. One of the greatest films ever made.,
1.0,godfather_part_ii,I miss the Pacino we see in this movie. What happened to the subtle brilliance on display here? DeNiro is also awesome. The inevitable ending is like a punch to the gut. Excellent from start to finish.,
1.0,godfather_part_ii,"The rarest of things. The sequel outshines the orginal. The two Godfather movies are, to me, the pinnacles of what I go to the movies for in the first place.",
1.0,godfather_part_ii,Shows how criminals sometimes think themselves to be heroes. Shows the Italian experience in America,
1.0,godfather_part_ii,One of the greatest movies of all time!!!,
1.0,godfather_part_ii,Possibly the best sequel ever made.,
1.0,godfather_part_ii,Surely the best ever sequel,
1.0,godfather_part_ii,let's all pretend this one was the last one ok?,
1.0,godfather_part_ii,The second best movie of all time...Right behind the first Godfather.,
1.0,godfather_part_ii,"The best of the 3 in my opinion, but dont take my word for it, watch it now...go on what you waiting for!",
1.0,godfather_part_ii,Just as good as the first but in completely different ways.,
1.0,godfather_part_ii,The greatest film in the history of cinema. Period.,
1.0,godfather_part_ii,"I'm not a fan, but this was good.",
1.0,godfather_part_ii,One of my favorites.,
1.0,godfather_part_ii,Everything a sequel should be.,
1.0,godfather_part_ii,I like all the godfathers!!,
1.0,godfather_part_ii,sencillamente brillante,
1.0,godfather_part_ii,Definently as good if not better than the first Godfather movie. The story in this movie is competely original and Pacino is great as usual.,
1.0,godfather_part_ii,"Despite the lack of Marlon Brando, Robert DeNiro takes over as a young Vito Corleone, immigrating to the U.S. in the early 20th century. This film serves as both a prequel, sequel, and conclusion to the Godfather films. The third one never happened, right?",
1.0,godfather_part_ii,Original rating Spring 2008.,
1.0,godfather_part_ii,one of the best sequels ever,
1.0,godfather_part_ii,The movie that all good sequels are compared to and copying. A sequel that builds on the first one and expands it,
1.0,godfather_part_ii,The best of the trilogy,
1.0,godfather_part_ii,Great series of movies....all of them. Loved them.,
1.0,godfather_part_ii,Al Pacino and Robert De Niro are great in this movie,
1.0,godfather_part_ii,What to say about this film.Its all about good directing and good performance especially by Robert De Niro as Don Corleone. The greatest sequel ever made. Hats off Francis Ford Coppola.,
1.0,godfather_part_ii,"A perfect followup to the First Film, But it could stand on it's own. Worth every moment of watching it.",
